category,date,delay,duration,equipment,id,items,service,staff
handyman,2024-03-02,2,20,general,5286,1,Repair,1
handyman,2024-03-19,0,30,general,5287,1,Install,1
handyman,2024-03-08,0,45,general,5288,3,Repair,1
handyman,2024-03-23,4,15,general,5289,1,Install,1
handyman,2024-03-14,4,30,general,5290,1,Repair,1
handyman,2024-03-15,0,15,general,5291,1,Repair,1
handyman,2024-03-30,0,15,general,5292,1,Repair,1
handyman,2024-03-02,0,60,general,5293,4,Install,1
handyman,2024-03-11,0,30,general,5294,1,Install,1
handyman,2024-03-25,0,20,general,5295,1,Repair,1
handyman,2024-03-31,0,15,general,5296,1,Repair,1
handyman,2024-03-27,0,75,general,5297,4,Install,1
handyman,2024-03-20,2,15,general,5298,1,Repair,1
handyman,2024-03-21,4,30,general,5299,3,Install,1
handyman,2024-03-31,0,30,general,5300,1,Repair,1
handyman,2024-03-11,2,15,general,5301,1,Install,1
handyman,2024-03-13,0,15,general,5302,1,Repair,1
handyman,2024-03-11,6,15,general,5303,1,Repair,1
handyman,2024-03-26,8,60,general,5304,4,Repair,1
handyman,2024-03-28,4,20,general,5305,1,Repair,1
handyman,2024-03-06,2,75,general,5306,5,Install,1
handyman,2024-03-23,0,45,general,5307,3,Repair,1
handyman,2024-03-19,8,60,general,5308,4,Install,1
handyman,2024-03-22,0,15,general,5309,1,Repair,1
handyman,2024-03-24,0,30,general,5310,2,Repair,1
handyman,2024-03-19,2,75,general,5311,4,Install,1
handyman,2024-03-12,0,15,general,5312,1,Repair,1
handyman,2024-03-20,0,20,general,5313,1,Repair,1
handyman,2024-03-15,2,60,general,5314,5,Repair,1
handyman,2024-03-28,8,75,general,5315,5,Install,1
handyman,2024-03-16,6,45,general,5316,4,Repair,1
handyman,2024-03-26,6,15,general,5317,1,Repair,1
handyman,2024-03-09,0,30,general,5318,1,Repair,1
handyman,2024-03-26,4,15,general,5319,1,Repair,1
handyman,2024-03-19,2,75,general,5320,5,Install,1
handyman,2024-03-04,0,15,general,5321,1,Install,1
handyman,2024-03-02,0,20,general,5322,2,Install,1
handyman,2024-03-08,2,20,general,5323,1,Repair,1
handyman,2024-03-16,0,15,general,5324,1,Repair,1
handyman,2024-03-18,0,75,general,5325,5,Install,1
handyman,2024-03-08,6,45,general,5326,3,Repair,1
handyman,2024-03-09,0,60,general,5327,3,Install,1
handyman,2024-03-12,0,45,general,5328,3,Repair,1
handyman,2024-03-06,0,30,general,5329,1,Repair,1
handyman,2024-03-27,2,60,general,5330,4,Install,1
handyman,2024-03-02,2,20,general,5331,2,Install,1
handyman,2024-03-10,8,15,general,5332,1,Repair,1
handyman,2024-03-18,0,15,general,5333,1,Repair,1
handyman,2024-03-24,0,30,general,5334,1,Install,1
handyman,2024-03-13,4,20,general,5335,1,Repair,1
handyman,2024-03-05,8,20,general,5336,2,Repair,1
handyman,2024-03-20,0,15,general,5337,1,Repair,1
handyman,2024-03-24,6,75,general,5338,5,Install,1
handyman,2024-03-29,6,15,general,5339,1,Repair,1
handyman,2024-03-19,0,75,general,5340,5,Install,1
handyman,2024-03-26,0,15,general,5341,1,Repair,1
handyman,2024-03-26,0,30,general,5342,1,Repair,1
handyman,2024-03-24,0,20,general,5343,1,Repair,1
handyman,2024-03-30,4,15,general,5344,1,Repair,1
handyman,2024-03-24,0,30,general,5345,2,Repair,1
handyman,2024-03-17,2,60,general,5346,4,Install,1
handyman,2024-03-12,2,20,general,5347,1,Install,1
handyman,2024-03-08,0,75,general,5348,5,Install,1
handyman,2024-03-17,0,30,general,5349,3,Repair,1
handyman,2024-03-25,0,45,general,5350,3,Repair,1
handyman,2024-03-09,0,20,general,5351,1,Repair,1
handyman,2024-03-14,6,60,general,5352,5,Install,1
handyman,2024-03-06,4,15,general,5353,1,Repair,1
handyman,2024-03-13,0,45,general,5354,3,Repair,1
handyman,2024-03-04,6,60,general,5355,5,Install,1
handyman,2024-03-06,0,30,general,5356,3,Repair,1
handyman,2024-03-21,0,60,general,5357,5,Repair,1
handyman,2024-04-12,2,15,general,5358,1,Install,1
handyman,2024-04-25,2,30,general,5359,2,Repair,1
handyman,2024-04-21,4,30,general,5360,1,Repair,1
handyman,2024-04-15,6,60,general,5361,4,Install,1
handyman,2024-04-23,0,15,general,5362,1,Repair,1
handyman,2024-04-22,8,45,general,5363,2,Install,1
handyman,2024-04-09,0,20,general,5364,1,Install,1
handyman,2024-04-10,0,30,general,5365,2,Repair,1
handyman,2024-04-02,0,20,general,5366,1,Repair,1
handyman,2024-04-21,0,60,general,5367,4,Install,1
handyman,2024-04-22,6,75,general,5368,4,Install,1
handyman,2024-04-19,4,15,general,5369,1,Repair,1
handyman,2024-04-19,0,15,general,5370,1,Repair,1
handyman,2024-04-06,4,15,general,5371,1,Repair,1
handyman,2024-04-21,8,75,general,5372,5,Install,1
handyman,2024-04-23,6,30,general,5373,2,Repair,1
handyman,2024-04-04,0,75,general,5374,5,Repair,1
handyman,2024-04-16,6,60,general,5375,4,Install,1
handyman,2024-04-08,0,20,general,5376,1,Repair,1
handyman,2024-04-23,6,30,general,5377,2,Repair,1
handyman,2024-04-16,4,20,general,5378,2,Repair,1
handyman,2024-04-24,6,15,general,5379,1,Install,1
handyman,2024-04-14,4,30,general,5380,1,Repair,1
handyman,2024-04-16,2,15,general,5381,1,Repair,1
handyman,2024-04-19,6,45,general,5382,2,Repair,1
handyman,2024-04-02,2,15,general,5383,1,Repair,1
handyman,2024-04-20,0,15,general,5384,1,Repair,1
handyman,2024-04-15,4,20,general,5385,1,Repair,1
handyman,2024-04-07,0,20,general,5386,1,Repair,1
handyman,2024-04-19,4,15,general,5387,1,Repair,1
handyman,2024-04-23,0,75,general,5388,5,Install,1
handyman,2024-04-05,0,20,general,5389,1,Repair,1
handyman,2024-04-08,0,15,general,5390,1,Repair,1
handyman,2024-04-05,4,30,general,5391,2,Repair,1
handyman,2024-04-10,2,30,general,5392,1,Install,1
handyman,2024-04-08,2,20,general,5393,2,Install,1
handyman,2024-04-07,2,45,general,5394,3,Repair,1
handyman,2024-04-16,4,15,general,5395,1,Repair,1
handyman,2024-04-21,0,15,general,5396,1,Repair,1
handyman,2024-04-05,4,15,general,5397,1,Repair,1
handyman,2024-04-13,8,30,general,5398,2,Repair,1
handyman,2024-04-08,2,60,general,5399,3,Install,1
handyman,2024-04-01,0,60,general,5400,3,Install,1
handyman,2024-04-04,0,60,general,5401,5,Install,1
handyman,2024-04-28,0,30,general,5402,2,Repair,1
handyman,2024-04-17,6,15,general,5403,1,Install,1
handyman,2024-04-26,0,15,general,5404,1,Install,1
handyman,2024-04-10,6,45,general,5405,4,Repair,1
handyman,2024-04-26,8,75,general,5406,4,Install,1
handyman,2024-04-04,4,15,general,5407,1,Repair,1
handyman,2024-04-22,4,60,general,5408,5,Install,1
handyman,2024-04-21,0,45,general,5409,3,Repair,1
handyman,2024-04-27,2,75,general,5410,5,Install,1
handyman,2024-04-23,0,45,general,5411,4,Repair,1
handyman,2024-04-22,0,45,general,5412,4,Repair,1
handyman,2024-04-29,2,15,general,5413,1,Repair,1
handyman,2024-04-21,8,75,general,5414,4,Install,1
handyman,2024-04-24,0,45,general,5415,3,Repair,1
handyman,2024-04-27,4,45,general,5416,2,Repair,1
handyman,2024-04-14,0,15,general,5417,1,Repair,1
handyman,2024-04-25,2,20,general,5418,1,Install,1
handyman,2024-04-11,8,20,general,5419,1,Install,1
handyman,2024-04-28,0,20,general,5420,2,Repair,1
handyman,2024-04-14,0,20,general,5421,1,Install,1
handyman,2024-04-02,6,20,general,5422,1,Repair,1
handyman,2024-04-01,0,20,general,5423,1,Repair,1
handyman,2024-04-11,2,15,general,5424,1,Install,1
handyman,2024-04-12,0,30,general,5425,1,Repair,1
handyman,2024-04-09,0,15,general,5426,1,Repair,1
handyman,2024-04-29,2,30,general,5427,1,Repair,1
handyman,2024-04-30,0,20,general,5428,1,Repair,1
handyman,2024-04-25,0,20,general,5429,1,Install,1
handyman,2024-04-07,2,30,general,5430,1,Repair,1
handyman,2024-04-20,6,15,general,5431,1,Repair,1
handyman,2024-04-22,0,75,general,5432,4,Install,1
handyman,2024-04-29,0,45,general,5433,3,Repair,1
handyman,2024-04-16,0,75,general,5434,5,Install,1
handyman,2024-04-25,6,20,general,5435,1,Repair,1
handyman,2024-04-23,2,45,general,5436,4,Repair,1
handyman,2024-04-07,8,20,general,5437,1,Repair,1
handyman,2024-04-26,0,30,general,5438,1,Repair,1
handyman,2024-04-28,0,15,general,5439,1,Repair,1
handyman,2024-04-13,0,75,general,5440,5,Repair,1
handyman,2024-04-10,0,15,general,5441,1,Install,1
handyman,2024-04-26,2,30,general,5442,2,Install,1
handyman,2024-04-22,4,20,general,5443,2,Install,1
handyman,2024-04-16,4,30,general,5444,1,Repair,1
handyman,2024-04-11,0,60,general,5445,4,Install,1
handyman,2024-04-29,0,20,general,5446,1,Repair,1
handyman,2024-04-22,2,20,general,5447,1,Repair,1
handyman,2024-04-24,8,75,general,5448,5,Repair,1
handyman,2024-04-03,0,75,general,5449,4,Repair,1
handyman,2024-04-17,4,20,general,5450,1,Install,1
handyman,2024-04-14,0,75,general,5451,5,Install,1
handyman,2024-04-04,4,75,general,5452,5,Install,1
handyman,2024-04-13,0,20,general,5453,2,Repair,1
handyman,2024-04-14,0,45,general,5454,3,Repair,1
handyman,2024-04-26,6,20,general,5455,2,Install,1
handyman,2024-04-19,0,15,general,5456,1,Repair,1
handyman,2024-04-04,0,15,general,5457,1,Repair,1
handyman,2024-04-07,0,30,general,5458,1,Install,1
handyman,2024-04-14,0,75,general,5459,5,Repair,1
handyman,2024-04-25,0,20,general,5460,1,Repair,1
handyman,2024-04-25,2,30,general,5461,2,Repair,1
handyman,2024-04-24,4,75,general,5462,5,Install,1
handyman,2024-04-23,4,45,general,5463,3,Install,1
handyman,2024-04-11,2,60,general,5464,4,Install,1
handyman,2024-04-28,4,30,general,5465,2,Repair,1
handyman,2024-04-09,6,60,general,5466,4,Install,1
handyman,2024-04-24,0,30,general,5467,2,Repair,1
handyman,2024-04-23,6,30,general,5468,2,Repair,1
handyman,2024-04-09,0,15,general,5469,1,Repair,1
handyman,2024-04-01,2,75,general,5470,5,Install,1
handyman,2024-04-25,2,15,general,5471,1,Repair,1
handyman,2024-04-11,0,20,general,5472,1,Repair,1
handyman,2024-04-10,2,30,general,5473,1,Repair,1
handyman,2024-04-27,0,15,general,5474,1,Repair,1
handyman,2024-04-19,4,45,general,5475,3,Repair,1
handyman,2024-04-18,8,20,general,5476,1,Install,1
handyman,2024-04-25,2,75,general,5477,5,Install,1
handyman,2024-04-15,0,15,general,5478,1,Repair,1
handyman,2024-04-07,0,15,general,5479,1,Repair,1
handyman,2024-04-06,0,15,general,5480,1,Repair,1
handyman,2024-04-05,0,60,general,5481,4,Repair,1
handyman,2024-04-17,2,30,general,5482,2,Repair,1
handyman,2024-04-20,6,60,general,5483,4,Install,1
handyman,2024-04-18,2,45,general,5484,3,Repair,1
handyman,2024-04-07,0,20,general,5485,1,Repair,1
handyman,2024-04-26,0,45,general,5486,2,Repair,1
handyman,2024-04-26,2,75,general,5487,5,Install,1
handyman,2024-04-23,2,75,general,5488,4,Install,1
handyman,2024-04-13,6,20,general,5489,1,Repair,1
handyman,2024-04-17,0,20,general,5490,1,Repair,1
handyman,2024-04-10,2,60,general,5491,4,Install,1
handyman,2024-04-13,2,75,general,5492,5,Install,1
handyman,2024-04-09,6,15,general,5493,1,Repair,1
handyman,2024-04-30,0,60,general,5494,4,Repair,1
handyman,2024-04-14,2,15,general,5495,1,Repair,1
handyman,2024-04-27,0,15,general,5496,1,Repair,1
handyman,2024-04-18,2,15,general,5497,1,Repair,1
handyman,2024-04-02,0,20,general,5498,1,Install,1
handyman,2024-04-17,0,30,general,5499,1,Install,1
handyman,2024-04-17,0,15,general,5500,1,Install,1
handyman,2024-04-09,0,45,general,5501,3,Repair,1
handyman,2024-04-28,2,45,general,5502,3,Repair,1
handyman,2024-04-22,4,15,general,5503,1,Repair,1
handyman,2024-04-05,0,30,general,5504,1,Repair,1
handyman,2024-04-14,4,75,general,5505,5,Repair,1
handyman,2024-04-30,0,15,general,5506,1,Repair,1
handyman,2024-04-24,0,75,general,5507,5,Install,1
handyman,2024-04-11,0,75,general,5508,5,Install,1
handyman,2024-05-06,2,45,general,5509,3,Repair,1
handyman,2024-05-11,0,45,general,5510,3,Repair,1
handyman,2024-05-18,0,45,general,5511,3,Install,1
handyman,2024-05-23,0,20,general,5512,2,Repair,1
handyman,2024-05-12,0,15,general,5513,1,Repair,1
handyman,2024-05-21,0,20,general,5514,1,Repair,1
handyman,2024-05-06,0,45,general,5515,2,Repair,1
handyman,2024-05-06,0,30,general,5516,1,Repair,1
handyman,2024-05-04,0,60,general,5517,4,Install,1
handyman,2024-05-13,0,45,general,5518,3,Repair,1
handyman,2024-05-06,2,60,general,5519,4,Repair,1
handyman,2024-05-27,8,60,general,5520,4,Install,1
handyman,2024-05-02,8,15,general,5521,1,Repair,1
handyman,2024-05-28,2,60,general,5522,4,Install,1
handyman,2024-05-28,2,15,general,5523,1,Install,1
handyman,2024-05-10,0,30,general,5524,1,Repair,1
handyman,2024-05-24,2,30,general,5525,2,Install,1
handyman,2024-05-11,0,15,general,5526,1,Repair,1
handyman,2024-05-24,4,75,general,5527,5,Repair,1
handyman,2024-05-18,0,15,general,5528,1,Repair,1
handyman,2024-05-06,0,75,general,5529,4,Install,1
handyman,2024-05-09,0,30,general,5530,2,Install,1
handyman,2024-05-20,0,20,general,5531,2,Install,1
handyman,2024-05-10,0,45,general,5532,3,Repair,1
handyman,2024-05-29,0,20,general,5533,1,Repair,1
handyman,2024-05-04,2,15,general,5534,1,Repair,1
handyman,2024-05-06,6,15,general,5535,1,Install,1
handyman,2024-05-29,2,15,general,5536,1,Repair,1
handyman,2024-05-05,2,45,general,5537,2,Repair,1
handyman,2024-05-21,2,75,general,5538,5,Install,1
handyman,2024-05-20,2,30,general,5539,2,Install,1
handyman,2024-05-31,4,15,general,5540,1,Install,1
handyman,2024-05-09,2,30,general,5541,1,Repair,1
handyman,2024-05-27,0,20,general,5542,1,Repair,1
handyman,2024-05-29,4,30,general,5543,2,Repair,1
handyman,2024-05-06,0,15,general,5544,1,Repair,1
handyman,2024-05-26,0,15,general,5545,1,Install,1
handyman,2024-05-18,2,30,general,5546,2,Repair,1
handyman,2024-05-22,0,30,general,5547,2,Repair,1
handyman,2024-05-26,6,15,general,5548,1,Repair,1
handyman,2024-05-26,2,20,general,5549,1,Repair,1
handyman,2024-05-07,2,45,general,5550,3,Repair,1
handyman,2024-05-12,0,20,general,5551,1,Repair,1
handyman,2024-05-30,2,30,general,5552,1,Repair,1
handyman,2024-05-07,2,30,general,5553,2,Repair,1
handyman,2024-05-02,0,15,general,5554,1,Repair,1
handyman,2024-05-30,2,15,general,5555,1,Repair,1
handyman,2024-05-12,8,20,general,5556,1,Repair,1
handyman,2024-05-29,0,45,general,5557,4,Install,1
handyman,2024-05-25,6,15,general,5558,1,Repair,1
handyman,2024-05-16,0,15,general,5559,1,Install,1
handyman,2024-05-22,0,60,general,5560,4,Install,1
handyman,2024-05-10,0,15,general,5561,1,Repair,1
handyman,2024-05-24,2,20,general,5562,2,Repair,1
handyman,2024-05-10,4,30,general,5563,1,Repair,1
handyman,2024-05-04,2,20,general,5564,1,Repair,1
handyman,2024-05-09,0,30,general,5565,3,Install,1
handyman,2024-05-02,8,20,general,5566,2,Repair,1
handyman,2024-05-20,4,45,general,5567,3,Repair,1
handyman,2024-05-02,2,45,general,5568,3,Repair,1
handyman,2024-05-22,0,20,general,5569,2,Repair,1
handyman,2024-05-10,0,45,general,5570,4,Repair,1
handyman,2024-05-09,6,60,general,5571,4,Install,1
handyman,2024-05-09,2,30,general,5572,1,Repair,1
handyman,2024-05-25,0,15,general,5573,1,Repair,1
handyman,2024-05-26,6,20,general,5574,1,Repair,1
handyman,2024-05-02,0,20,general,5575,1,Repair,1
handyman,2024-05-24,4,60,general,5576,4,Install,1
handyman,2024-05-23,4,20,general,5577,2,Repair,1
handyman,2024-05-01,0,15,general,5578,1,Install,1
handyman,2024-05-18,0,15,general,5579,1,Install,1
handyman,2024-05-10,0,20,general,5580,2,Repair,1
handyman,2024-05-13,0,75,general,5581,5,Install,1
handyman,2024-05-24,0,30,general,5582,2,Repair,1
handyman,2024-05-18,0,20,general,5583,1,Install,1
handyman,2024-05-23,2,30,general,5584,1,Repair,1
handyman,2024-05-15,0,75,general,5585,5,Install,1
handyman,2024-05-31,6,45,general,5586,4,Repair,1
handyman,2024-05-25,0,30,general,5587,1,Repair,1
handyman,2024-05-19,2,45,general,5588,4,Install,1
handyman,2024-05-05,0,45,general,5589,3,Repair,1
handyman,2024-05-12,0,15,general,5590,1,Repair,1
handyman,2024-05-05,2,15,general,5591,1,Repair,1
handyman,2024-05-24,0,15,general,5592,1,Repair,1
handyman,2024-05-26,4,60,general,5593,4,Install,1
handyman,2024-05-18,0,30,general,5594,2,Repair,1
handyman,2024-05-15,2,20,general,5595,1,Repair,1
handyman,2024-05-12,4,20,general,5596,2,Repair,1
handyman,2024-05-05,6,20,general,5597,1,Install,1
handyman,2024-05-03,2,60,general,5598,3,Install,1
handyman,2024-05-31,2,60,general,5599,4,Install,1
handyman,2024-05-22,0,45,general,5600,4,Repair,1
handyman,2024-05-24,0,75,general,5601,5,Install,1
handyman,2024-05-30,0,15,general,5602,1,Repair,1
handyman,2024-05-04,0,15,general,5603,1,Repair,1
handyman,2024-05-07,2,75,general,5604,4,Install,1
handyman,2024-05-09,0,45,general,5605,3,Install,1
handyman,2024-05-28,6,20,general,5606,1,Repair,1
handyman,2024-05-19,0,60,general,5607,4,Repair,1
handyman,2024-05-25,2,45,general,5608,3,Install,1
handyman,2024-05-27,0,45,general,5609,4,Repair,1
handyman,2024-05-05,0,30,general,5610,2,Repair,1
handyman,2024-05-06,2,20,general,5611,2,Repair,1
handyman,2024-05-21,6,15,general,5612,1,Install,1
handyman,2024-05-16,4,20,general,5613,1,Install,1
handyman,2024-05-15,0,75,general,5614,4,Repair,1
handyman,2024-05-02,6,75,general,5615,5,Repair,1
handyman,2024-05-19,0,30,general,5616,2,Install,1
handyman,2024-05-18,8,20,general,5617,2,Install,1
handyman,2024-05-27,0,30,general,5618,1,Repair,1
handyman,2024-05-11,4,45,general,5619,3,Repair,1
handyman,2024-05-31,0,75,general,5620,5,Install,1
handyman,2024-05-12,4,60,general,5621,4,Install,1
handyman,2024-05-31,0,15,general,5622,1,Repair,1
handyman,2024-05-17,0,60,general,5623,4,Install,1
handyman,2024-05-15,0,30,general,5624,2,Repair,1
handyman,2024-05-04,0,30,general,5625,2,Repair,1
handyman,2024-05-20,0,20,general,5626,1,Repair,1
handyman,2024-05-15,6,15,general,5627,1,Repair,1
handyman,2024-05-21,0,20,general,5628,1,Repair,1
handyman,2024-05-23,2,15,general,5629,1,Repair,1
handyman,2024-05-25,2,75,general,5630,4,Repair,1
handyman,2024-05-20,4,60,general,5631,4,Install,1
handyman,2024-05-25,2,45,general,5632,3,Install,1
handyman,2024-05-29,0,45,general,5633,2,Repair,1
handyman,2024-05-29,6,45,general,5634,3,Repair,1
handyman,2024-05-01,8,45,general,5635,3,Install,1
handyman,2024-05-25,4,20,general,5636,1,Repair,1
handyman,2024-05-04,2,20,general,5637,1,Repair,1
handyman,2024-05-20,0,15,general,5638,1,Repair,1
handyman,2024-05-05,0,45,general,5639,3,Repair,1
handyman,2024-05-22,2,15,general,5640,1,Repair,1
handyman,2024-05-19,4,30,general,5641,1,Repair,1
handyman,2024-05-09,6,75,general,5642,5,Install,1
handyman,2024-05-31,0,15,general,5643,1,Repair,1
handyman,2024-05-22,0,75,general,5644,4,Install,1
handyman,2024-05-27,8,15,general,5645,1,Install,1
handyman,2024-05-06,2,45,general,5646,3,Repair,1
handyman,2024-05-02,0,30,general,5647,2,Install,1
handyman,2024-05-25,4,75,general,5648,5,Install,1
handyman,2024-05-08,2,20,general,5649,1,Install,1
handyman,2024-05-08,8,45,general,5650,2,Repair,1
handyman,2024-05-20,0,15,general,5651,1,Repair,1
handyman,2024-05-16,0,75,general,5652,4,Install,1
handyman,2024-05-21,0,75,general,5653,5,Repair,1
handyman,2024-05-13,0,45,general,5654,4,Repair,1
handyman,2024-05-08,4,20,general,5655,1,Repair,1
handyman,2024-06-04,6,20,general,5656,1,Repair,1
handyman,2024-06-07,4,30,general,5657,2,Install,1
handyman,2024-06-07,0,20,general,5658,1,Repair,1
handyman,2024-06-10,0,30,general,5659,2,Repair,1
handyman,2024-06-22,2,60,general,5660,4,Install,1
handyman,2024-06-15,0,30,general,5661,2,Repair,1
handyman,2024-06-17,8,45,general,5662,2,Repair,1
handyman,2024-06-10,4,60,general,5663,3,Install,1
handyman,2024-06-11,2,75,general,5664,5,Install,1
handyman,2024-06-08,2,75,general,5665,5,Install,1
handyman,2024-06-12,0,15,general,5666,1,Repair,1
handyman,2024-06-11,0,20,general,5667,1,Repair,1
handyman,2024-06-21,0,75,general,5668,5,Install,1
handyman,2024-06-10,4,20,general,5669,2,Repair,1
handyman,2024-06-27,8,30,general,5670,1,Repair,1
handyman,2024-06-13,0,15,general,5671,1,Install,1
handyman,2024-06-10,4,75,general,5672,5,Install,1
handyman,2024-06-13,2,75,general,5673,4,Install,1
handyman,2024-06-28,2,45,general,5674,2,Install,1
handyman,2024-06-26,0,30,general,5675,2,Repair,1
handyman,2024-06-28,0,15,general,5676,1,Install,1
handyman,2024-06-25,0,20,general,5677,1,Repair,1
handyman,2024-06-24,0,60,general,5678,4,Install,1
handyman,2024-06-18,4,30,general,5679,2,Repair,1
handyman,2024-06-07,0,60,general,5680,3,Install,1
handyman,2024-06-18,0,75,general,5681,5,Install,1
handyman,2024-06-15,2,30,general,5682,3,Repair,1
handyman,2024-06-30,0,45,general,5683,3,Repair,1
handyman,2024-06-25,6,75,general,5684,5,Install,1
handyman,2024-06-25,0,45,general,5685,3,Repair,1
handyman,2024-06-07,2,20,general,5686,1,Repair,1
handyman,2024-06-15,2,30,general,5687,2,Repair,1
handyman,2024-06-13,2,30,general,5688,1,Repair,1
handyman,2024-06-17,0,30,general,5689,1,Repair,1
handyman,2024-06-23,0,45,general,5690,3,Repair,1
handyman,2024-06-15,2,75,general,5691,4,Install,1
handyman,2024-06-04,0,75,general,5692,5,Install,1
handyman,2024-06-17,0,45,general,5693,3,Repair,1
handyman,2024-06-29,0,15,general,5694,1,Repair,1
handyman,2024-06-23,2,60,general,5695,4,Install,1
handyman,2024-06-04,2,20,general,5696,1,Repair,1
handyman,2024-06-04,2,45,general,5697,3,Repair,1
handyman,2024-06-06,0,60,general,5698,5,Install,1
handyman,2024-06-24,0,30,general,5699,2,Repair,1
handyman,2024-06-03,0,20,general,5700,1,Repair,1
handyman,2024-06-04,0,30,general,5701,2,Repair,1
handyman,2024-06-26,0,15,general,5702,1,Install,1
handyman,2024-06-20,0,30,general,5703,2,Repair,1
handyman,2024-06-17,0,15,general,5704,1,Repair,1
handyman,2024-06-24,0,20,general,5705,1,Repair,1
handyman,2024-06-27,0,15,general,5706,1,Repair,1
handyman,2024-06-01,0,60,general,5707,4,Install,1
handyman,2024-06-16,0,20,general,5708,2,Repair,1
handyman,2024-06-21,2,75,general,5709,4,Install,1
handyman,2024-06-12,0,75,general,5710,5,Repair,1
handyman,2024-06-02,2,75,general,5711,4,Install,1
handyman,2024-06-03,0,15,general,5712,1,Repair,1
handyman,2024-06-08,0,45,general,5713,4,Repair,1
handyman,2024-06-01,0,20,general,5714,1,Repair,1
handyman,2024-06-12,4,30,general,5715,1,Repair,1
handyman,2024-06-23,0,20,general,5716,1,Repair,1
handyman,2024-06-17,4,45,general,5717,4,Repair,1
handyman,2024-06-28,2,45,general,5718,3,Repair,1
handyman,2024-06-08,0,15,general,5719,1,Repair,1
handyman,2024-06-22,0,15,general,5720,1,Repair,1
handyman,2024-06-25,0,75,general,5721,5,Install,1
handyman,2024-06-06,2,30,general,5722,3,Repair,1
handyman,2024-06-17,0,75,general,5723,4,Install,1
handyman,2024-06-08,8,60,general,5724,5,Install,1
handyman,2024-06-29,2,45,general,5725,3,Install,1
handyman,2024-06-24,0,15,general,5726,1,Repair,1
handyman,2024-06-21,2,30,general,5727,2,Repair,1
handyman,2024-06-02,4,20,general,5728,1,Repair,1
handyman,2024-06-09,0,60,general,5729,4,Repair,1
handyman,2024-06-04,0,60,general,5730,3,Install,1
handyman,2024-06-29,0,20,general,5731,1,Repair,1
handyman,2024-06-18,0,15,general,5732,1,Repair,1
handyman,2024-06-16,8,20,general,5733,1,Repair,1
handyman,2024-06-18,0,20,general,5734,1,Repair,1
handyman,2024-06-10,4,45,general,5735,3,Repair,1
handyman,2024-06-08,0,20,general,5736,2,Repair,1
handyman,2024-06-29,8,30,general,5737,2,Repair,1
handyman,2024-06-26,2,20,general,5738,1,Repair,1
handyman,2024-06-22,4,15,general,5739,1,Repair,1
handyman,2024-06-30,2,45,general,5740,2,Repair,1
handyman,2024-06-09,0,60,general,5741,5,Install,1
handyman,2024-06-13,0,60,general,5742,4,Repair,1
handyman,2024-06-26,4,20,general,5743,1,Install,1
handyman,2024-06-26,2,60,general,5744,4,Repair,1
handyman,2024-06-29,0,60,general,5745,4,Install,1
handyman,2024-06-05,2,30,general,5746,1,Install,1
handyman,2024-06-02,0,20,general,5747,1,Repair,1
handyman,2024-06-22,4,60,general,5748,3,Install,1
handyman,2024-06-30,4,30,general,5749,2,Repair,1
handyman,2024-06-18,0,20,general,5750,1,Repair,1
handyman,2024-07-16,0,60,general,5751,4,Install,1
handyman,2024-07-08,0,20,general,5752,1,Repair,1
handyman,2024-07-15,0,60,general,5753,4,Install,1
handyman,2024-07-07,2,30,general,5754,2,Repair,1
handyman,2024-07-17,6,30,general,5755,1,Install,1
handyman,2024-07-29,0,20,general,5756,2,Repair,1
handyman,2024-07-31,2,15,general,5757,1,Repair,1
handyman,2024-07-30,2,20,general,5758,1,Repair,1
handyman,2024-07-11,4,15,general,5759,1,Install,1
handyman,2024-07-04,2,60,general,5760,4,Install,1
handyman,2024-07-23,4,60,general,5761,3,Install,1
handyman,2024-07-18,0,45,general,5762,2,Repair,1
handyman,2024-07-22,0,60,general,5763,4,Install,1
handyman,2024-07-08,4,60,general,5764,3,Install,1
handyman,2024-07-28,2,30,general,5765,2,Repair,1
handyman,2024-07-16,4,30,general,5766,1,Repair,1
handyman,2024-07-29,4,20,general,5767,1,Install,1
handyman,2024-07-28,0,15,general,5768,1,Repair,1
handyman,2024-07-15,8,20,general,5769,1,Repair,1
handyman,2024-07-18,6,30,general,5770,2,Install,1
handyman,2024-07-13,0,30,general,5771,1,Repair,1
handyman,2024-07-22,0,60,general,5772,4,Repair,1
handyman,2024-07-24,4,20,general,5773,1,Repair,1
handyman,2024-07-18,2,30,general,5774,2,Install,1
handyman,2024-07-11,6,15,general,5775,1,Repair,1
handyman,2024-07-27,0,15,general,5776,1,Repair,1
handyman,2024-07-04,4,60,general,5777,4,Install,1
handyman,2024-07-05,0,45,general,5778,2,Install,1
handyman,2024-07-12,4,30,general,5779,2,Repair,1
handyman,2024-08-01,0,15,general,5780,1,Install,1
handyman,2024-08-30,4,15,general,5781,1,Repair,1
handyman,2024-08-14,0,15,general,5782,1,Repair,1
handyman,2024-08-27,2,30,general,5783,3,Install,1
handyman,2024-08-01,6,45,general,5784,3,Repair,1
handyman,2024-08-10,0,45,general,5785,4,Repair,1
handyman,2024-08-28,8,20,general,5786,1,Install,1
handyman,2024-08-17,6,60,general,5787,4,Install,1
handyman,2024-08-25,0,30,general,5788,2,Repair,1
handyman,2024-08-28,0,20,general,5789,2,Repair,1
handyman,2024-08-03,0,60,general,5790,4,Repair,1
