id,date,category,duration,delay
5727,2024-04-30,handyman,60,10
5728,2024-04-14,handyman,60,15
5729,2024-04-05,handyman,30,5
5730,2024-04-10,handyman,60,10
5731,2024-04-25,handyman,15,0
5732,2024-04-09,handyman,15,15
5733,2024-04-13,handyman,75,5
5734,2024-04-16,handyman,15,0
5735,2024-04-13,handyman,15,0
5736,2024-04-19,handyman,60,0
5737,2024-04-08,handyman,30,15
5738,2024-04-30,handyman,60,0
5739,2024-04-19,handyman,75,5
5740,2024-04-20,handyman,75,10
5741,2024-04-15,handyman,15,5
5742,2024-04-30,handyman,15,15
5743,2024-04-16,handyman,45,5
5744,2024-04-11,handyman,15,0
5745,2024-04-09,handyman,60,15
5746,2024-04-29,handyman,30,0
5747,2024-04-15,handyman,45,10
5748,2024-04-10,handyman,45,10
5749,2024-04-22,handyman,45,10
5750,2024-04-01,handyman,45,5
5751,2024-04-22,handyman,30,5
5752,2024-04-30,handyman,15,15
5753,2024-04-09,handyman,75,5
5754,2024-04-29,handyman,45,15
5755,2024-04-22,handyman,30,5
5756,2024-04-07,handyman,60,15
5757,2024-04-19,handyman,60,15
5758,2024-04-27,handyman,15,10
5759,2024-04-17,handyman,30,0
5760,2024-04-03,handyman,45,10
5761,2024-04-21,handyman,15,0
5762,2024-04-06,handyman,60,15
5763,2024-04-22,handyman,15,0
5764,2024-04-27,handyman,30,10
5765,2024-04-27,handyman,60,5
5766,2024-04-28,handyman,15,15
5767,2024-04-18,handyman,30,10
5768,2024-04-29,handyman,60,10
5769,2024-04-21,handyman,75,15
5770,2024-04-23,handyman,60,15
5771,2024-04-12,handyman,75,5
5772,2024-04-23,handyman,75,0
5773,2024-04-26,handyman,30,10
5774,2024-04-03,handyman,30,15
5775,2024-04-24,handyman,60,0
5776,2024-04-06,handyman,75,15
5777,2024-04-10,handyman,60,5
5778,2024-04-03,handyman,30,0
5779,2024-04-03,handyman,30,0
5780,2024-04-23,handyman,15,0
5781,2024-04-11,handyman,30,0
5782,2024-04-24,handyman,15,0
5783,2024-04-12,handyman,60,5
5784,2024-04-22,handyman,15,5
5785,2024-04-25,handyman,15,15
5786,2024-04-08,handyman,75,15
5787,2024-04-05,handyman,15,5
5788,2024-04-26,handyman,75,0
5789,2024-04-29,handyman,30,0
5790,2024-04-01,handyman,30,15
5791,2024-04-30,handyman,60,10
5792,2024-04-01,handyman,75,10
5793,2024-04-21,handyman,45,0
5794,2024-04-14,handyman,30,0
5795,2024-04-21,handyman,60,15
5796,2024-04-08,handyman,15,15
5797,2024-04-17,handyman,30,15
5798,2024-04-22,handyman,30,5
5799,2024-04-26,handyman,30,10
5800,2024-04-05,handyman,75,15
5801,2024-04-06,handyman,60,0
5802,2024-04-16,handyman,15,10
5803,2024-04-24,handyman,45,0
5804,2024-04-01,handyman,45,0
5805,2024-04-29,handyman,75,15
5806,2024-04-30,handyman,60,10
5807,2024-04-24,handyman,15,5
5808,2024-04-27,handyman,45,0
5809,2024-04-16,handyman,75,0
5810,2024-04-07,handyman,15,5
5811,2024-04-25,handyman,15,0
5812,2024-04-12,handyman,75,15
5813,2024-04-20,handyman,75,10
5814,2024-04-09,handyman,45,15
5815,2024-04-20,handyman,75,15
5816,2024-04-07,handyman,30,10
5817,2024-04-23,handyman,30,15
5818,2024-04-11,handyman,45,5
5819,2024-04-24,handyman,75,0
5820,2024-04-08,handyman,60,15
5821,2024-04-03,handyman,75,5
5822,2024-04-28,handyman,60,5
5823,2024-04-27,handyman,75,0
5824,2024-04-06,handyman,45,10
5825,2024-04-12,handyman,15,0
5826,2024-04-04,handyman,15,15
5827,2024-04-22,handyman,45,5
5828,2024-04-12,handyman,15,10
5829,2024-04-13,handyman,15,0
5830,2024-04-21,handyman,15,15
5831,2024-04-13,handyman,15,10
5832,2024-04-08,handyman,45,5
5833,2024-04-10,handyman,15,10
5834,2024-04-07,handyman,45,0
5835,2024-04-17,handyman,15,5
5836,2024-04-22,handyman,60,15
5837,2024-04-25,handyman,30,0
5838,2024-04-29,handyman,75,5
5839,2024-04-09,handyman,45,5
5840,2024-04-15,handyman,75,10
5841,2024-05-02,handyman,60,15
5842,2024-05-15,handyman,60,10
5843,2024-05-27,handyman,15,10
5844,2024-05-16,handyman,60,10
5845,2024-05-18,handyman,15,10
5846,2024-05-15,handyman,30,10
5847,2024-05-27,handyman,45,10
5848,2024-05-02,handyman,45,5
5849,2024-05-11,handyman,60,5
5850,2024-05-17,handyman,75,15
5851,2024-05-28,handyman,60,0
5852,2024-05-25,handyman,45,15
5853,2024-05-31,handyman,60,10
5854,2024-05-10,handyman,45,5
5855,2024-05-20,handyman,30,5
5856,2024-05-07,handyman,75,10
5857,2024-05-31,handyman,45,10
5858,2024-05-16,handyman,30,5
5859,2024-05-12,handyman,75,0
5860,2024-05-01,handyman,30,10
5861,2024-05-13,handyman,60,0
5862,2024-05-02,handyman,15,15
5863,2024-05-05,handyman,75,15
5864,2024-05-12,handyman,30,15
5865,2024-05-26,handyman,15,15
5866,2024-05-25,handyman,75,10
5867,2024-05-07,handyman,45,0
5868,2024-05-11,handyman,60,5
5869,2024-05-16,handyman,60,0
5870,2024-05-11,handyman,15,10
5871,2024-05-16,handyman,60,10
5872,2024-05-30,handyman,30,0
5873,2024-05-05,handyman,60,15
5874,2024-05-24,handyman,30,10
5875,2024-05-12,handyman,60,0
5876,2024-05-02,handyman,30,15
5877,2024-05-11,handyman,15,15
5878,2024-05-17,handyman,60,0
5879,2024-05-14,handyman,60,10
5880,2024-05-08,handyman,45,5
5881,2024-05-24,handyman,45,10
5882,2024-05-19,handyman,15,0
5883,2024-05-09,handyman,45,10
5884,2024-05-14,handyman,15,10
5885,2024-05-12,handyman,45,10
5886,2024-05-24,handyman,30,15
5887,2024-05-24,handyman,60,10
5888,2024-05-21,handyman,30,15
5889,2024-05-01,handyman,75,10
5890,2024-05-08,handyman,60,15
5891,2024-05-22,handyman,30,10
5892,2024-05-01,handyman,15,0
5893,2024-05-10,handyman,30,5
5894,2024-05-19,handyman,75,0
5895,2024-05-28,handyman,30,15
5896,2024-05-10,handyman,75,0
5897,2024-05-07,handyman,30,0
5898,2024-05-18,handyman,30,0
5899,2024-05-13,handyman,75,0
5900,2024-05-11,handyman,60,5
5901,2024-05-30,handyman,45,15
5902,2024-05-20,handyman,75,15
5903,2024-05-31,handyman,75,5
5904,2024-05-02,handyman,60,5
5905,2024-05-05,handyman,75,15
5906,2024-05-04,handyman,60,10
5907,2024-05-05,handyman,45,10
5908,2024-05-23,handyman,45,15
5909,2024-05-15,handyman,45,15
5910,2024-05-16,handyman,15,15
5911,2024-05-21,handyman,60,10
5912,2024-05-04,handyman,45,0
5913,2024-05-25,handyman,15,5
5914,2024-05-10,handyman,60,10
5915,2024-05-24,handyman,45,15
5916,2024-05-23,handyman,60,5
5917,2024-05-04,handyman,15,10
5918,2024-05-25,handyman,15,5
5919,2024-05-24,handyman,30,5
5920,2024-05-28,handyman,45,5
5921,2024-05-21,handyman,75,0
5922,2024-05-01,handyman,15,10
5923,2024-05-17,handyman,75,5
5924,2024-05-07,handyman,15,0
5925,2024-05-19,handyman,30,10
5926,2024-05-15,handyman,75,15
5927,2024-05-25,handyman,60,5
5928,2024-05-27,handyman,30,15
5929,2024-05-06,handyman,45,15
5930,2024-05-01,handyman,75,15
5931,2024-05-10,handyman,45,15
5932,2024-05-06,handyman,30,10
5933,2024-05-14,handyman,75,10
5934,2024-05-20,handyman,30,15
5935,2024-05-12,handyman,30,10
5936,2024-05-11,handyman,30,10
5937,2024-05-02,handyman,75,15
5938,2024-05-14,handyman,15,10
5939,2024-05-23,handyman,75,0
5940,2024-05-21,handyman,30,5
5941,2024-05-11,handyman,45,5
5942,2024-05-20,handyman,60,5
5943,2024-05-23,handyman,15,0
5944,2024-05-15,handyman,60,10
5945,2024-05-16,handyman,45,15
5946,2024-05-11,handyman,15,15
5947,2024-05-17,handyman,15,15
5948,2024-05-30,handyman,15,15
5949,2024-05-16,handyman,15,5
5950,2024-05-12,handyman,15,0
5951,2024-05-20,handyman,45,10
5952,2024-05-12,handyman,75,15
5953,2024-05-17,handyman,60,15
5954,2024-05-09,handyman,75,15
5955,2024-05-25,handyman,45,5
5956,2024-05-18,handyman,45,0
5957,2024-05-06,handyman,15,5
5958,2024-05-04,handyman,60,15
5959,2024-05-20,handyman,45,15
5960,2024-05-05,handyman,30,5
5961,2024-05-02,handyman,15,5
5962,2024-05-21,handyman,15,0
5963,2024-05-04,handyman,30,0
5964,2024-05-02,handyman,60,10
5965,2024-05-07,handyman,75,0
5966,2024-05-02,handyman,15,5
5967,2024-05-25,handyman,15,0
5968,2024-05-31,handyman,45,0
5969,2024-05-03,handyman,30,0
5970,2024-05-14,handyman,15,0
5971,2024-05-17,handyman,60,0
5972,2024-05-10,handyman,15,5
5973,2024-05-24,handyman,75,15
5974,2024-05-21,handyman,15,0
5975,2024-05-20,handyman,60,0
5976,2024-05-23,handyman,45,0
5977,2024-05-07,handyman,75,15
5978,2024-06-09,handyman,60,10
5979,2024-06-04,handyman,60,10
5980,2024-06-27,handyman,75,15
5981,2024-06-21,handyman,60,0
5982,2024-06-01,handyman,60,10
5983,2024-06-26,handyman,60,0
5984,2024-06-29,handyman,60,10
5985,2024-06-18,handyman,15,0
5986,2024-06-02,handyman,60,5
5987,2024-06-17,handyman,15,0
5988,2024-06-04,handyman,60,10
5989,2024-06-10,handyman,45,15
5990,2024-06-13,handyman,30,5
5991,2024-06-22,handyman,45,0
5992,2024-06-12,handyman,30,10
5993,2024-06-19,handyman,75,15
5994,2024-06-07,handyman,15,5
5995,2024-06-20,handyman,15,5
5996,2024-06-11,handyman,15,15
5997,2024-06-14,handyman,30,5
5998,2024-06-08,handyman,45,5
5999,2024-06-18,handyman,15,0
6000,2024-06-10,handyman,60,10
6001,2024-06-10,handyman,75,5
6002,2024-06-28,handyman,75,0
6003,2024-06-15,handyman,15,15
6004,2024-06-28,handyman,60,10
6005,2024-06-21,handyman,15,0
6006,2024-06-13,handyman,30,5
6007,2024-06-16,handyman,15,0
6008,2024-06-14,handyman,75,15
6009,2024-06-22,handyman,30,0
6010,2024-06-18,handyman,60,15
6011,2024-06-23,handyman,75,0
6012,2024-06-26,handyman,75,15
6013,2024-06-22,handyman,60,5
6014,2024-06-18,handyman,30,10
6015,2024-06-12,handyman,60,0
6016,2024-06-19,handyman,45,5
6017,2024-06-09,handyman,30,15
6018,2024-06-03,handyman,30,5
6019,2024-06-02,handyman,60,5
6020,2024-06-30,handyman,60,10
6021,2024-06-20,handyman,15,15
6022,2024-06-08,handyman,60,5
6023,2024-06-24,handyman,15,5
6024,2024-06-13,handyman,30,10
6025,2024-06-06,handyman,60,10
6026,2024-06-27,handyman,45,5
6027,2024-06-25,handyman,30,15
6028,2024-06-16,handyman,45,15
6029,2024-06-02,handyman,30,0
6030,2024-06-06,handyman,45,15
6031,2024-06-08,handyman,15,15
6032,2024-06-13,handyman,15,10
6033,2024-06-18,handyman,75,15
6034,2024-06-09,handyman,15,10
6035,2024-06-24,handyman,30,0
6036,2024-06-22,handyman,75,5
6037,2024-06-20,handyman,30,10
6038,2024-06-08,handyman,75,5
6039,2024-06-03,handyman,60,10
6040,2024-06-15,handyman,75,15
6041,2024-06-11,handyman,15,5
6042,2024-06-20,handyman,15,0
6043,2024-06-22,handyman,30,15
6044,2024-06-23,handyman,15,0
6045,2024-06-15,handyman,45,10
6046,2024-06-27,handyman,30,10
6047,2024-06-01,handyman,60,0
6048,2024-06-28,handyman,45,5
6049,2024-06-01,handyman,45,15
6050,2024-06-30,handyman,75,0
6051,2024-06-12,handyman,30,15
6052,2024-06-24,handyman,30,5
6053,2024-06-06,handyman,75,10
6054,2024-06-24,handyman,60,5
6055,2024-06-11,handyman,45,5
6056,2024-06-20,handyman,75,15
6057,2024-06-25,handyman,60,15
6058,2024-06-20,handyman,75,0
6059,2024-06-27,handyman,75,0
6060,2024-06-23,handyman,45,15
6061,2024-06-24,handyman,15,0
6062,2024-06-10,handyman,45,5
6063,2024-06-11,handyman,75,0
6064,2024-06-16,handyman,30,15
6065,2024-06-02,handyman,60,10
6066,2024-06-24,handyman,45,10
6067,2024-07-28,handyman,30,10
6068,2024-07-15,handyman,75,15
6069,2024-07-05,handyman,30,15
6070,2024-07-07,handyman,60,10
6071,2024-07-22,handyman,60,5
6072,2024-07-15,handyman,45,5
6073,2024-07-04,handyman,45,5
6074,2024-07-28,handyman,30,0
6075,2024-07-24,handyman,30,15
6076,2024-07-24,handyman,15,15
6077,2024-07-20,handyman,15,0
6078,2024-07-24,handyman,15,15
6079,2024-07-30,handyman,15,15
6080,2024-07-14,handyman,15,10
6081,2024-07-07,handyman,75,15
6082,2024-07-19,handyman,45,0
6083,2024-07-08,handyman,15,5
6084,2024-07-15,handyman,15,5
6085,2024-07-06,handyman,45,10
6086,2024-07-22,handyman,45,10
6087,2024-07-07,handyman,15,10
6088,2024-07-04,handyman,30,0
6089,2024-07-28,handyman,15,0
6090,2024-07-16,handyman,75,15
6091,2024-07-25,handyman,75,0
6092,2024-07-02,handyman,75,10
6093,2024-07-01,handyman,30,0
6094,2024-08-27,handyman,75,15
6095,2024-08-16,handyman,45,0
6096,2024-08-02,handyman,60,0
6097,2024-08-19,handyman,75,0
6098,2024-08-16,handyman,45,0
6099,2024-08-20,handyman,15,15
6100,2024-08-26,handyman,15,0
6101,2024-08-13,handyman,60,10
6102,2024-08-23,handyman,30,10
6103,2024-08-20,handyman,75,15
6104,2024-08-05,handyman,75,10
6105,2024-08-28,handyman,45,10
6106,2024-08-09,handyman,45,5
6107,2024-08-30,handyman,60,0
6108,2024-08-05,handyman,45,0
6109,2024-08-07,handyman,45,0
6110,2024-08-27,handyman,45,10
6111,2024-08-30,handyman,15,0
6112,2024-08-15,handyman,30,0
6113,2024-08-21,handyman,30,15
6114,2024-08-15,handyman,60,5
6115,2024-08-13,handyman,30,5
6116,2024-08-07,handyman,15,0
6117,2024-08-06,handyman,60,0
6118,2024-08-05,handyman,15,15
6119,2024-08-21,handyman,45,15
6120,2024-08-28,handyman,30,15
6121,2024-08-04,handyman,75,5
6122,2024-08-22,handyman,15,15
6123,2024-08-10,handyman,30,0
6124,2024-08-21,handyman,60,5
6125,2024-08-20,handyman,15,10
6126,2024-08-11,handyman,45,0
6127,2024-08-17,handyman,75,15
6128,2024-08-07,handyman,45,0
6129,2024-08-30,handyman,30,0
6130,2024-08-29,handyman,30,5
6131,2024-08-03,handyman,45,5
6132,2024-08-06,handyman,60,15
6133,2024-08-26,handyman,30,0
6134,2024-08-21,handyman,60,0
6135,2024-08-17,handyman,45,15
6136,2024-08-30,handyman,75,5
6137,2024-08-22,handyman,15,15
6138,2024-08-03,handyman,45,5
6139,2024-08-22,handyman,45,15
6140,2024-08-18,handyman,75,15
6141,2024-08-04,handyman,45,0
6142,2024-08-13,handyman,60,5
6143,2024-08-06,handyman,60,15
6144,2024-08-03,handyman,45,0
6145,2024-08-25,handyman,30,10
6146,2024-08-23,handyman,75,15
6147,2024-08-10,handyman,60,0
6148,2024-08-30,handyman,15,0
6149,2024-08-11,handyman,75,10
6150,2024-08-01,handyman,15,0
6151,2024-08-25,handyman,15,10
6152,2024-08-20,handyman,60,10
6153,2024-08-09,handyman,15,15
6154,2024-08-06,handyman,15,10
6155,2024-08-07,handyman,30,5
6156,2024-08-24,handyman,75,0
6157,2024-09-14,handyman,30,0
6158,2024-09-23,handyman,75,15
6159,2024-09-15,handyman,30,5
6160,2024-09-07,handyman,45,10
6161,2024-09-10,handyman,60,15
6162,2024-09-16,handyman,30,0
6163,2024-09-14,handyman,30,10
6164,2024-09-18,handyman,15,0
6165,2024-09-05,handyman,45,5
6166,2024-09-23,handyman,15,0
6167,2024-09-16,handyman,60,5
6168,2024-09-22,handyman,15,0
6169,2024-09-09,handyman,45,0
6170,2024-09-12,handyman,75,5
6171,2024-09-14,handyman,60,10
6172,2024-09-24,handyman,15,15
6173,2024-09-12,handyman,75,15
6174,2024-09-01,handyman,15,0
6175,2024-09-12,handyman,15,15
6176,2024-09-02,handyman,75,15
6177,2024-09-25,handyman,30,0
6178,2024-09-26,handyman,45,0
6179,2024-09-15,handyman,45,5
6180,2024-09-06,handyman,60,0
6181,2024-09-03,handyman,45,15
6182,2024-09-01,handyman,15,10
6183,2024-09-27,handyman,60,5
6184,2024-09-19,handyman,75,5
6185,2024-09-18,handyman,45,0
6186,2024-09-05,handyman,60,10
6187,2024-09-06,handyman,75,0
6188,2024-09-08,handyman,60,5
6189,2024-09-30,handyman,60,15
6190,2024-09-15,handyman,15,15
6191,2024-09-07,handyman,75,15
6192,2024-09-04,handyman,45,5
6193,2024-09-13,handyman,75,0
6194,2024-09-22,handyman,45,0
6195,2024-09-16,handyman,30,5
6196,2024-09-04,handyman,30,15
6197,2024-09-13,handyman,15,5
6198,2024-09-23,handyman,45,5
6199,2024-09-07,handyman,30,15
6200,2024-09-14,handyman,60,5
6201,2024-09-22,handyman,75,5
6202,2024-09-23,handyman,30,0
6203,2024-09-24,handyman,30,15
6204,2024-09-10,handyman,45,5
6205,2024-09-27,handyman,75,5
6206,2024-09-23,handyman,60,0
6207,2024-09-26,handyman,15,15
6208,2024-09-19,handyman,30,10
6209,2024-09-05,handyman,45,0
6210,2024-09-25,handyman,60,0
6211,2024-09-30,handyman,60,15
6212,2024-09-21,handyman,45,0
6213,2024-09-04,handyman,45,0
6214,2024-09-23,handyman,15,5
6215,2024-09-04,handyman,75,5
6216,2024-09-10,handyman,30,15
6217,2024-09-08,handyman,15,15
6218,2024-09-28,handyman,60,15
6219,2024-09-02,handyman,15,15
6220,2024-09-22,handyman,15,15
6221,2024-09-01,handyman,45,15
6222,2024-09-01,handyman,30,5
6223,2024-09-12,handyman,15,5
6224,2024-09-01,handyman,60,15
6225,2024-09-19,handyman,45,5
6226,2024-09-22,handyman,75,10
6227,2024-09-03,handyman,15,15
6228,2024-09-01,handyman,30,10
6229,2024-09-20,handyman,15,5
6230,2024-09-25,handyman,75,10
6231,2024-09-12,handyman,15,15
6232,2024-09-10,handyman,45,15
6233,2024-09-14,handyman,45,5
6234,2024-09-02,handyman,75,5
6235,2024-09-26,handyman,60,15
6236,2024-09-09,handyman,60,5
6237,2024-09-20,handyman,75,5
6238,2024-09-16,handyman,30,10
6239,2024-09-09,handyman,30,0
6240,2024-09-19,handyman,45,5
6241,2024-09-28,handyman,45,15
6242,2024-09-04,handyman,15,15
6243,2024-09-01,handyman,60,10
6244,2024-09-22,handyman,60,5
6245,2024-09-20,handyman,15,5
6246,2024-09-15,handyman,15,0
6247,2024-09-08,handyman,15,15
6248,2024-09-20,handyman,60,10
6249,2024-09-25,handyman,45,5
6250,2024-09-22,handyman,75,5
6251,2024-09-10,handyman,75,5
6252,2024-09-19,handyman,15,10
6253,2024-09-08,handyman,15,15
6254,2024-09-13,handyman,15,10
6255,2024-09-15,handyman,75,0
6256,2024-09-16,handyman,15,5
6257,2024-09-19,handyman,30,15
6258,2024-09-06,handyman,75,15
6259,2024-09-27,handyman,30,10
6260,2024-09-20,handyman,45,15
6261,2024-09-03,handyman,75,5
6262,2024-09-26,handyman,45,15
6263,2024-09-11,handyman,45,5
6264,2024-09-18,handyman,75,15
6265,2024-09-30,handyman,30,15
6266,2024-09-20,handyman,60,10
6267,2024-09-02,handyman,60,0
6268,2024-09-04,handyman,60,15
6269,2024-09-24,handyman,30,5
6270,2024-09-03,handyman,15,5
6271,2024-09-21,handyman,45,10
6272,2024-09-20,handyman,75,5
6273,2024-09-26,handyman,15,5
6274,2024-09-30,handyman,30,5
6275,2024-09-12,handyman,60,15
6276,2024-09-23,handyman,60,0
6277,2024-09-15,handyman,15,10
6278,2024-09-03,handyman,15,0
6279,2024-09-10,handyman,60,10
6280,2024-09-20,handyman,30,15
6281,2024-09-04,handyman,15,15
6282,2024-09-05,handyman,75,10
6283,2024-09-11,handyman,75,15
6284,2024-09-11,handyman,60,10
6285,2024-09-09,handyman,75,10
6286,2024-09-16,handyman,75,5
6287,2024-09-17,handyman,75,10
6288,2024-09-01,handyman,75,0
6289,2024-09-20,handyman,30,10
6290,2024-09-09,handyman,45,5
6291,2024-09-07,handyman,45,10
6292,2024-09-26,handyman,75,10
6293,2024-09-17,handyman,30,0
6294,2024-09-03,handyman,15,15
6295,2024-09-19,handyman,75,0
6296,2024-09-27,handyman,30,10
6297,2024-09-29,handyman,60,15
6298,2024-09-30,handyman,60,0
6299,2024-09-12,handyman,45,0
6300,2024-09-10,handyman,75,5
6301,2024-09-27,handyman,45,10
6302,2024-09-10,handyman,45,10
6303,2024-09-04,handyman,75,5
6304,2024-09-06,handyman,75,15
6305,2024-09-09,handyman,45,0
6306,2024-09-13,handyman,45,0
6307,2024-09-21,handyman,30,15
6308,2024-09-04,handyman,15,10
6309,2024-09-21,handyman,15,5
6310,2024-09-03,handyman,45,5
6311,2022-10-16,aircon,420,30
6312,2022-10-26,aircon,540,90
6313,2022-10-06,aircon,420,60
6314,2022-10-27,aircon,480,60
6315,2022-10-17,aircon,450,0
6316,2022-10-16,aircon,420,120
6317,2022-10-08,aircon,420,30
6318,2022-10-28,aircon,450,0
6319,2022-10-10,aircon,420,60
6320,2022-10-12,aircon,450,90
6321,2022-10-11,aircon,540,0
6322,2022-10-18,aircon,450,60
6323,2022-10-18,aircon,420,0
6324,2022-10-01,aircon,450,30
6325,2022-10-09,aircon,540,0
6326,2022-10-23,aircon,540,60
6327,2022-10-30,aircon,540,120
6328,2022-10-31,aircon,540,30
6329,2022-10-23,aircon,420,60
6330,2022-10-09,aircon,420,90
6331,2022-10-25,aircon,420,120
6332,2022-10-20,aircon,480,90
6333,2022-10-31,aircon,480,90
6334,2022-10-06,aircon,420,30
6335,2022-10-31,aircon,480,0
6336,2022-10-12,aircon,540,60
6337,2022-10-25,aircon,480,30
6338,2022-10-02,aircon,540,60
6339,2022-10-25,aircon,540,90
6340,2022-10-17,aircon,450,120
6341,2022-10-30,aircon,450,30
6342,2022-10-29,aircon,450,120
6343,2022-10-30,aircon,480,30
6344,2022-10-25,aircon,480,30
6345,2022-10-19,aircon,480,0
6346,2022-10-13,aircon,540,60
6347,2022-10-06,aircon,420,120
6348,2022-10-17,aircon,420,30
6349,2022-10-11,aircon,420,90
6350,2022-10-05,aircon,420,60
6351,2022-10-28,aircon,480,0
6352,2022-10-18,aircon,420,0
6353,2022-10-13,aircon,540,60
6354,2022-10-07,aircon,540,0
6355,2022-10-16,aircon,450,90
6356,2022-10-07,aircon,420,90
6357,2022-10-25,aircon,480,60
6358,2022-10-19,aircon,420,120
6359,2022-10-11,aircon,420,120
6360,2022-10-11,aircon,420,60
6361,2022-10-04,aircon,480,60
6362,2022-10-19,aircon,420,0
6363,2022-10-17,aircon,420,0
6364,2022-11-27,aircon,540,0
6365,2022-11-12,aircon,480,30
6366,2022-11-20,aircon,540,90
6367,2022-11-14,aircon,420,60
6368,2022-11-19,aircon,450,30
6369,2022-11-14,aircon,480,60
6370,2022-11-15,aircon,480,120
6371,2022-11-18,aircon,480,120
6372,2022-11-10,aircon,480,0
6373,2022-11-12,aircon,480,120
6374,2022-11-13,aircon,540,0
6375,2022-11-23,aircon,450,60
6376,2022-11-04,aircon,420,0
6377,2022-11-11,aircon,480,120
6378,2022-11-05,aircon,480,60
6379,2022-11-20,aircon,480,30
6380,2022-11-15,aircon,450,30
6381,2022-11-15,aircon,480,30
6382,2022-11-22,aircon,450,30
6383,2022-11-02,aircon,540,60
6384,2022-11-27,aircon,540,120
6385,2022-11-09,aircon,540,120
6386,2022-11-15,aircon,450,60
6387,2022-11-20,aircon,450,90
6388,2022-11-24,aircon,450,30
6389,2022-11-15,aircon,540,30
6390,2022-11-13,aircon,420,0
6391,2022-11-12,aircon,480,30
6392,2022-11-29,aircon,420,120
6393,2022-11-19,aircon,540,30
6394,2022-11-04,aircon,480,120
6395,2022-11-08,aircon,420,120
6396,2022-11-28,aircon,450,90
6397,2022-11-20,aircon,540,90
6398,2022-11-19,aircon,540,90
6399,2022-11-09,aircon,480,30
6400,2022-11-26,aircon,420,30
6401,2022-11-17,aircon,540,30
6402,2022-11-28,aircon,540,0
6403,2022-11-06,aircon,480,60
6404,2022-11-02,aircon,480,30
6405,2022-12-16,aircon,450,60
6406,2022-12-30,aircon,450,120
6407,2022-12-10,aircon,540,90
6408,2022-12-09,aircon,420,90
6409,2022-12-09,aircon,540,0
6410,2022-12-20,aircon,480,120
6411,2022-12-20,aircon,540,120
6412,2022-12-28,aircon,540,90
6413,2022-12-19,aircon,540,30
6414,2022-12-12,aircon,450,30
6415,2022-12-06,aircon,420,30
6416,2022-12-11,aircon,540,30
6417,2022-12-20,aircon,540,60
6418,2022-12-29,aircon,450,30
6419,2022-12-07,aircon,540,30
6420,2022-12-15,aircon,540,0
6421,2022-12-21,aircon,480,30
6422,2022-12-20,aircon,540,30
6423,2022-12-18,aircon,480,30
6424,2022-12-04,aircon,480,0
6425,2022-12-25,aircon,450,120
6426,2022-12-01,aircon,480,60
6427,2022-12-05,aircon,480,0
6428,2022-12-19,aircon,540,0
6429,2022-12-07,aircon,480,30
6430,2022-12-28,aircon,450,60
6431,2022-12-05,aircon,450,120
6432,2022-12-17,aircon,480,30
6433,2022-12-20,aircon,420,90
6434,2022-12-25,aircon,480,90
6435,2022-12-17,aircon,480,60
6436,2022-12-21,aircon,540,0
6437,2022-12-07,aircon,420,60
6438,2022-12-04,aircon,450,0
6439,2022-12-12,aircon,480,0
6440,2022-12-06,aircon,420,30
6441,2022-12-31,aircon,480,30
6442,2022-12-31,aircon,450,60
6443,2022-12-31,aircon,450,90
6444,2022-12-16,aircon,540,120
6445,2022-12-03,aircon,480,0
6446,2022-12-30,aircon,450,120
6447,2022-12-19,aircon,540,90
6448,2022-12-11,aircon,480,90
6449,2022-12-22,aircon,450,120
6450,2022-12-19,aircon,480,90
6451,2023-01-04,aircon,480,0
6452,2023-01-16,aircon,540,30
6453,2023-01-21,aircon,540,60
6454,2023-01-17,aircon,450,120
6455,2023-01-15,aircon,450,90
6456,2023-01-04,aircon,540,30
6457,2023-01-03,aircon,450,90
6458,2023-01-04,aircon,480,90
6459,2023-01-08,aircon,420,120
6460,2023-01-09,aircon,480,30
6461,2023-01-22,aircon,480,0
6462,2023-01-29,aircon,450,30
6463,2023-01-05,aircon,540,90
6464,2023-01-21,aircon,450,60
6465,2023-01-09,aircon,480,120
6466,2023-01-02,aircon,540,90
6467,2023-01-17,aircon,420,60
6468,2023-01-12,aircon,420,30
6469,2023-01-13,aircon,480,120
6470,2023-01-01,aircon,420,60
6471,2023-01-22,aircon,450,0
6472,2023-01-12,aircon,420,0
6473,2023-01-07,aircon,420,30
6474,2023-01-06,aircon,540,0
6475,2023-01-23,aircon,420,60
6476,2023-01-07,aircon,450,120
6477,2023-01-28,aircon,420,30
6478,2023-01-04,aircon,420,60
6479,2023-01-12,aircon,450,90
6480,2023-01-31,aircon,540,60
6481,2023-01-31,aircon,480,30
6482,2023-01-23,aircon,450,30
6483,2023-01-28,aircon,540,120
6484,2023-01-02,aircon,420,60
6485,2023-01-18,aircon,450,0
6486,2023-01-23,aircon,540,30
6487,2023-01-07,aircon,450,0
6488,2023-01-14,aircon,420,60
6489,2023-01-22,aircon,540,0
6490,2023-01-09,aircon,450,90
6491,2023-01-07,aircon,480,30
6492,2023-01-04,aircon,480,90
6493,2023-01-15,aircon,480,120
6494,2023-01-12,aircon,420,90
6495,2023-01-06,aircon,420,60
6496,2023-01-29,aircon,540,60
6497,2023-01-15,aircon,540,120
6498,2023-01-25,aircon,480,0
6499,2023-01-30,aircon,450,30
6500,2023-01-14,aircon,420,0
6501,2023-01-21,aircon,420,0
6502,2023-01-11,aircon,540,30
6503,2023-01-09,aircon,420,30
